사업명,부품관리번호,재고번호,군급분류,품명,도면번호,도면부품번호,규격번호,계약업체,최종수정일
K9A1 자주포 성능개량,M51877405,6191148,5310.0,"와셔,평면형",MS15795,MS15795-808,,서울차체공업(주),
K9A1 자주포 성능개량,M51886152,4508778,5945.0,"계전기,전자자기식",,,MS27242,(주)이아이,
K9A1 자주포 성능개량,M51887000,99980,5935.0,"덮개,전기 연결기용",,,MS27502,덕인산업,2021-06-14
K9A1 자주포 성능개량,M51731017,9296395,5310.0,"와셔,잠금식",,,,주식회사 네오티스,
K9A1 자주포 성능개량,M51894060,9349761,9999.0,"너트,평면형,육각형",,,,덕인산업,2021-06-14
K9A1 자주포 성능개량,M00027218,375059834,5995.0,"케이블 조립체,특수목적용,전기용",60342850,60342850,,연합정밀(주),
K9A1 자주포 성능개량,M00168946,712506,5305.0,"나사,캡식,6각 머리형",,,ANSI-B18.2.1,태창정밀,
K9A1 자주포 성능개량,M00027440,375060045,5325.0,"그로밋,비금속제",60344608,60344608,,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M51897836,7320558,5310.0,"너트,평면형,육각형",MS51967,MS51967-8,,밀양공업사,
K9A1 자주포 성능개량,M51897836,7320558,5310.0,"너트,평면형,육각형",MS51967,MS51967-8,,밀양공업사,
K9A1 자주포 성능개량,M00168961,8213869,5305.0,"나사,캡식,6각 머리형",,,ANSI-B18.2.1,영우금속공업사,2021-06-14
K9A1 자주포 성능개량,M51879606,806004,5310.0,"와셔,평면형",,,MS17987,수성엠앤디,
K9A1 자주포 성능개량,M00027472,375060177,5340.0,"브래킷,설치용",60344610,60344610,,평화정밀,2021-06-14
K9A1 자주포 성능개량,M00026489,375156443,5365.0,심,60344613,60344613,,두방산업주식회사,
K9A1 자주포 성능개량,M00027441,375060046,5325.0,"그로밋,비금속제",60344609,60344609,,세영테크주식회사,
K9A1 자주포 성능개량,M00168960,7252317,5305.0,"나사,캡식,6각 머리형",,,ANSI-B18.2.1,태창정밀,
K9A1 자주포 성능개량,M00026392,375062058,5995.0,"케이블 조립체,특수목적용,전기용",60376101,60376101,,연합정밀(주),
K9A1 자주포 성능개량,M00026354,375063697,6140.0,"전지,축전식",60375901,60375901,,한화시스템(주),
K9A1 자주포 성능개량,M00026358,375061875,5995.0,"케이블 조립체,특수목적용,전기용,갈래",60376031,60376031,,연합정밀(주),
K9A1 자주포 성능개량,M51879606,806004,5310.0,"와셔,평면형",,,MS17987,수성엠앤디,
K9A1 자주포 성능개량,M00168958,5432419,5305.0,"나사,캡식,6각 머리형",,,ANSI-B18.2.1,태창정밀,
K9A1 자주포 성능개량,M51495103,8338562,5970.0,"절연체,부싱형",8338562,8338562,,덕인산업,2021-06-14
K9A1 자주포 성능개량,M00027436,14664871,5310.0,"와셔,평면형",60344355,60344355,,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M00168949,2253843,9999.0,"나사,캡식,6각 머리형",,,ANSI-B18.2.1,MAJOR LOGISTICS CO.INC,
K9A1 자주포 성능개량,M00026411,375059688,5995.0,"케이블 조립체,특수목적용,전기용,갈래",60344343,60344343,,연합정밀(주),
K9A1 자주포 성능개량,M00028921,37A170904,5330.0,"리테이너,패킹용",60343887,60343887,,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M00028922,5821561,5331.0,오-링,MS28775,MS28775-429,MS28775-429,덕인산업,2021-06-14
K9A1 자주포 성능개량,M00066031,7554866,5310.0,"와셔,평면형",10941915,10941915-1,,주식회사 티이씨씨,
K9A1 자주포 성능개량,M51049198,1837681,5340.0,"띠,지지용",11643652,11643652,,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M51877274,504208,4730.0,"이음쇠,주유용",,,SAE-AS15003,기아자동차(주),2021-06-14
K9A1 자주포 성능개량,M51834796,1720034,4730.0,"이음쇠,주유용",M636,M636,,대동금속공업사,
K9A1 자주포 성능개량,M00026424,375060503,2530.0,연동장치 조립체,60344704,60344704,,평화정밀,2021-06-14
K9A1 자주포 성능개량,M00027274,8712969,1240.0,"장치대,망원경용",8267701,8267701,,두원중공업 주식회사,
K9A1 자주포 성능개량,M51038187,9845206,5340.0,"걸쇠,조임용",10531763,10531763-4,,(주)이아이,
K9A1 자주포 성능개량,M51492752,4361639,5970.0,"절연체,판형",8267720,8267720,,두원중공업 주식회사,
K9A1 자주포 성능개량,M51492787,8847762,5970.0,"절연체,판형",8267765,8267765,,태륭산업기계,
K9A1 자주포 성능개량,M51492814,4556045,5340.0,"멈치,기계용",8267809,8267809,,두원중공업 주식회사,
K9A1 자주포 성능개량,M00027223,375059839,5995.0,"케이블 조립체,특수목적용,전기용,갈래",60342880,60342880,,연합정밀(주),
K9A1 자주포 성능개량,M00027215,375059449,2590.0,"제어기,송탄장치용",60342601,60342601,,주식회사 엘케이텍,
K9A1 자주포 성능개량,M00029168,37A155288,5975.0,"끈,고정용,전기제품용",60342725,60342725,,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M00177333,375059538,5340.0,"덮개,입구용",60342603,60342603,,(주)아산정밀,
K9A1 자주포 성능개량,M00177334,375059539,5340.0,"덮개,입구용",60342604,60342604,,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M00177336,375058810,5998.0,회로카드 조립체,60342700,60342700,,주식회사피에이텍,
K9A1 자주포 성능개량,M00177337,375059633,5340.0,"판,설치용",60342711,60342711,,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M00177338,375059719,5340.0,"판,설치용",60342712,60342712,,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M00177339,375059183,5940.0,단자판 조립체,60342713,60342713,,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M00177341,375059721,9905.0,"판,식별용",60342730,60342730,,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M00026973,375094251,4010.0,"체인,비용접식",60340150,60340150,,한화디펜스 주식회사,
K9A1 자주포 성능개량,M00007353,375029285,5340.0,"완충기,비금속제",60308831,60308831,,성진정밀,2021-06-14
K9A1 자주포 성능개량,M00177223,375060499,6515.0,"지지대,어깨용",60340165,60340165,,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M00177224,375093004,5340.0,"덮개,망원경 팬용",60340175,60340175,,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M00177225,375124327,3439.0,"리테이너,용접물 보호용",60340178,60340178,,덕인산업,2021-06-14
K9A1 자주포 성능개량,M00177510,4939058,2530.0,브레이크 슈,11619271,11619271,,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M51045850,9186190,5340.0,"끈,세폭띠형",10953479,10953479-1,,삼부산업(주),2021-06-14
K9A1 자주포 성능개량,M51048381,4939057,1025.0,"링 조립체,덮개용",11619154,11619154,,(주)경도,2021-06-14
K9A1 자주포 성능개량,M51048392,4939060,9340.0,"창,관찰용",11619272,11619272,,(주)경도,2021-06-14
K9A1 자주포 성능개량,M51048395,2373740,5365.0,심,11619276,11619276,,세영테크주식회사,
K9A1 자주포 성능개량,M51048396,2423468,5340.0,"U자형 연결기,로드엔드용",11619277,11619277,,(주)경도,2021-06-14
K9A1 자주포 성능개량,M51048399,4199483,5306.0,"볼트,외부 절감된 몸체형",11619278,11619278,,영우금속공업사,2021-06-14
K9A1 자주포 성능개량,M00177226,375093982,5340.0,블록,60340180,60340180,,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M51048783,4939062,1025.0,"덮개,망원경팬용",11635752,11635752,,(주)경도,2021-06-14
K9A1 자주포 성능개량,M51048393,4939061,5365.0,"스페이서,판형",11619274,11619274,,대안실업,
K9A1 자주포 성능개량,M51048381,4939057,1025.0,"링 조립체,덮개용",11619154,11619154,,(주)경도,2021-06-14
K9A1 자주포 성능개량,M51048394,12549803,6650.0,"고정기,광학 부품용",11619274,9398971,,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M51048396,2423468,5340.0,"U자형 연결기,로드엔드용",11619277,11619277,,(주)경도,2021-06-14
K9A1 자주포 성능개량,M51048392,4939060,9340.0,"창,관찰용",11619272,11619272,,(주)경도,2021-06-14
K9A1 자주포 성능개량,M00177510,4939058,2530.0,브레이크 슈,11619271,11619271,,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M51048399,4199483,5306.0,"볼트,외부 절감된 몸체형",11619278,11619278,,영우금속공업사,2021-06-14
K9A1 자주포 성능개량,M51048395,2373740,5365.0,심,11619276,11619276,,세영테크주식회사,
K9A1 자주포 성능개량,M51045850,9186190,5340.0,"끈,세폭띠형",10953479,10953479-1,,삼부산업(주),2021-06-14
K9A1 자주포 성능개량,M00177222,375060877,5340.0,"패드,완충용",60340157,60340157,,주식회사 티이씨씨,
K9A1 자주포 성능개량,M00026414,375059831,5995.0,"케이블 조립체,특수목적용,전기용",60344346,60344346,,연합정밀(주),
K9A1 자주포 성능개량,M00168948,712505,5305.0,"나사,캡식,6각 머리형",,,ANSI-B18.2.1,태창정밀,
K9A1 자주포 성능개량,M00029765,375058771,5340.0,"브래킷,설치용",60349005,60349005-2,,평화정밀,2021-06-14
K9A1 자주포 성능개량,M00027227,375064314,4730.0,"다기관 조립체,유압식",60343245,60343245,,(주)두산 (모트롤BG 창원공장),
K9A1 자주포 성능개량,M00027902,37A155278,5340.0,"캡,보호용,먼지와 습기방지용",60343267,60343267-1,,덕인산업,2021-06-14
K9A1 자주포 성능개량,M00028839,37A170892,4820.0,"밸브,안전릴리프형",60343265,60343265,,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M00028840,37A170891,4820.0,"밸브,안전릴리프형",60343262,60343262,,세계유압,
K9A1 자주포 성능개량,M00028907,37A170933,4730.0,"어댑터,직선형,파이프와 호스연결용",603432662,603432662,,삼호정밀,
K9A1 자주포 성능개량,M51274535,375063371,5945.0,솔레노이드조립체,60343258,60343258,,(주)두산 (모트롤BG 창원공장),
K9A1 자주포 성능개량,M51409235,7407418,5310.0,"와셔,잠금식",7407417,7407418,,두산모트롤주식회사,
K9A1 자주포 성능개량,M00025954,375062047,5365.0,"링,지지용,도구용",60340018,60340018,,덕인산업,2021-06-14
K9A1 자주포 성능개량,M00027293,375061817,5340.0,"브래킷,설치용",60340041,60340041,,(주)경도,2021-06-14
K9A1 자주포 성능개량,M00006330,9683703,5330.0,개스킷,10935752,10935752,,덕인산업,2021-06-14
K9A1 자주포 성능개량,M00006332,9309769,5360.0,"스프링,나선형,비틀림용",11593715,11593715,,(주)서부에스코,
K9A1 자주포 성능개량,M00006333,9309770,5365.0,"스페이서,슬리브형",11593717,11593717,,주식회사 종한,
K9A1 자주포 성능개량,M00006327,9309746,5315.0,"핀,직선형,무두형",10895854,10895854,,두방산업주식회사,
K9A1 자주포 성능개량,M00026961,9944227,1025.0,"링 조립체,포탑선회용",10913741,10913741,,(주)경도,2021-06-14
K9A1 자주포 성능개량,M00006373,375065200,5340.0,"손잡이,출입문용",60308651,60308651,,(주)경도,2021-06-14
K9A1 자주포 성능개량,M00006329,5370210,5360.0,"스프링,나선형,비틀림용",10913437,10913437,,(주)서부에스코,
K9A1 자주포 성능개량,M00006375,375067171,5340.0,걸쇠,60308653,60308653,,삼호정밀,
K9A1 자주포 성능개량,M00006374,375029066,5315.0,"핀,직선형,유두형",60308652,60308652,,두방산업주식회사,
K9A1 자주포 성능개량,M00025961,375070085,5340.0,"패드,완충용",60340035,60340035,,한화디펜스 주식회사,
K9A1 자주포 성능개량,M00025962,375061681,5360.0,"스프링,판형",60340036,60340036,,서경켐텍,
K9A1 자주포 성능개량,M00026457,375061826,5365.0,심,60340042,60340042-2,,두방산업주식회사,
K9A1 자주포 성능개량,M00026460,375061829,5365.0,심,60340044,60340044-1,,두방산업주식회사,
K9A1 자주포 성능개량,M00025957,375061679,5320.0,"시일,비금속 띠형",60340028,60340028,,덕인산업,2021-06-14
K9A1 자주포 성능개량,M00026461,375061830,5365.0,심,60340044,60340044-2,,두방산업주식회사,
K9A1 자주포 성능개량,M00006334,9309747,5315.0,"핀,직선형,무두형",11593718,11593718,,주식회사 종한,
K9A1 자주포 성능개량,M00177483,375059632,5998.0,"리테이너 및 사출기,전기카드용",60342710,60342710,,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M00177484,375059184,5963.0,"조정기,전압용",60342721,60342721,,건웅테크 주식회사,
K9A1 자주포 성능개량,M00177913,13376383,5999.0,"차폐 개스킷,전자식",,,M83528,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M51274349,375070431,5998.0,회로카드 조립체,60342620,60342620,,주식회사 티이씨씨,
K9A1 자주포 성능개량,M51274355,375058807,5998.0,회로카드 조립체,60342640,60342640,,주식회사 엘케이텍,
K9A1 자주포 성능개량,M51274366,375058808,5998.0,회로카드 조립체,60342660,60342660,,주식회사 엘케이텍,
K9A1 자주포 성능개량,M51274374,375058809,5998.0,회로카드 조립체,60342680,60342680,,주식회사피에이텍,
K9A1 자주포 성능개량,M51274395,375059720,5995.0,"배선장치,갈래형",60342720,60342720,,연합정밀(주),
K9A1 자주포 성능개량,M51274402,375059186,2590.0,"패드,완충용",60342727,60342727,,덕인산업,2021-06-14
K9A1 자주포 성능개량,M51886999,5177551,5935.0,"덮개,전기 연결기용",,,MS27502,세영테크주식회사,
K9A1 자주포 성능개량,M51887001,4021610,5935.0,"덮개,전기 연결기용",,,MS27502,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M51890010,828440,5305.0,"나사,기계용",MS3212,MS3212-13,,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M51731017,9296395,5310.0,"와셔,잠금식",,,,주식회사 네오티스,
K9A1 자주포 성능개량,M00027217,375129647,6105.0,"케이스,전동기용",60342821,60342821,,덕인산업,2021-06-14
K9A1 자주포 성능개량,M00029168,37A155288,5975.0,"끈,고정용,전기제품용",60342725,60342725,,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M00177346,375113667,6105.0,"하우징 조립체,전동기 구동상자용",60342802,60342802,,평화정밀,2021-06-14
K9A1 자주포 성능개량,M00177913,13376383,5999.0,"차폐 개스킷,전자식",,,M83528,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M51274426,375059823,5340.0,"덮개,입구용",60342803,60342803,,덕인산업,2021-06-14
K9A1 자주포 성능개량,M51274427,375059634,5340.0,"판,설치용",60342804,60342804,,주식회사 한동테크,2021-06-14
K9A1 자주포 성능개량,M51274429,375059635,5340.0,"판,설치용",60342805,60342805,,평화정밀,2021-06-14
K9A1 자주포 성능개량,M51274432,375059724,5365.0,"스페이서,슬리브형",60342808,60342808,,두방산업주식회사,
K9A1 자주포 성능개량,M51274433,375058811,5998.0,회로카드 조립체,60342810,60342810,,덕인산업,2021-06-14
K9A1 자주포 성능개량,M51274442,375173907,5930.0,"센서,전류용",60342830,60342830,,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M51274448,375058813,5998.0,전자 구성품 조립체,60342835,60342835-1,,덕인산업,2021-06-14
K9A1 자주포 성능개량,M51273237,375060501,5340.0,"브래킷,앵글형",60340160,60340160-1,,주식회사 종한,
K9A1 자주포 성능개량,M51273240,375060500,5315.0,"핀,직선형,유두형",60340166,60340166,,(주)경도,2021-06-14
K9A1 자주포 성능개량,M51273242,375093003,2590.0,"덮개용접물,방탄유리 보호용",60340171,60340171,,덕인산업,2021-06-14
K9A1 자주포 성능개량,M00177222,375060877,5340.0,"패드,완충용",60340157,60340157,,주식회사 티이씨씨,
K9A1 자주포 성능개량,M00026590,8785269,5315.0,"핀,신속 분리식",MS17990,MS17990-C613,MS17990,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M51886014,1867411,5310.0,"와셔,평면형",MS27183,MS27183-60,,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M51886015,13803474,5310.0,"와셔,평면형",MS27183,MS27183-62,,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M51897836,7320558,5310.0,"너트,평면형,육각형",MS51967,MS51967-8,,밀양공업사,
K9A1 자주포 성능개량,M00168948,712505,5305.0,"나사,캡식,6각 머리형",,,ANSI-B18.2.1,태창정밀,
K9A1 자주포 성능개량,M00168951,2678953,5305.0,"나사,캡식,6각 머리형",,,ANSI-B18.2.1,정도정밀,2021-06-14
K9A1 자주포 성능개량,M00025938,375059199,5315.0,"핀,직선형,유두형",60339589,60339589,,두방산업주식회사,
K9A1 자주포 성능개량,M00025939,375059476,5340.0,"브래킷,다각도용",60339591,60339591,,삼호정밀,
K9A1 자주포 성능개량,M00025940,375059561,2540.0,"걸쇠,문용,차량용",60339593,60339593,,(주)경도,2021-06-14
K9A1 자주포 성능개량,M00026452,375059104,5365.0,심,60339590,60339590-1,,두방산업주식회사,
K9A1 자주포 성능개량,M00026453,375059193,5365.0,심,60339590,60339590-2,,두방산업주식회사,
K9A1 자주포 성능개량,M00026454,375059559,5365.0,심,60339592,60339592-1,,두방산업주식회사,
K9A1 자주포 성능개량,M00026455,375059560,5365.0,심,60339592,60339592-2,,두방산업주식회사,
K9A1 자주포 성능개량,M00027866,375058358,5365.0,심,60347382,60347382-1,,두방산업주식회사,
K9A1 자주포 성능개량,M00027867,375058359,5365.0,심,60347382,60347382-2,,두방산업주식회사,
K9A1 자주포 성능개량,M00007340,8409640,5360.0,"스프링,나선형,압축",10925272,10925272,,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M00007341,9995336,5355.0,손잡이,10925273,10925273,,(주)경도,2021-06-14
K9A1 자주포 성능개량,M00007342,1436394,5310.0,"와셔,평면형",10941915,10941915-6,,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M00025793,1338055,1025.0,"받침대,핸들문용",10953896,10953896,,(주)경도,2021-06-14
K9A1 자주포 성능개량,M00025924,375059642,5315.0,"핀,잠금용",60339496,60339496,,두방산업주식회사,
K9A1 자주포 성능개량,M00026410,375058797,5995.0,"케이블 조립체,특수목적용,전기용,갈래",60344342,60344342,,연합정밀(주),
K9A1 자주포 성능개량,M00026419,375059381,5995.0,"리드선,전기용",60344353,60344353,,연합정밀(주),
K9A1 자주포 성능개량,M00027435,13774391,5342.0,"받침대,탄력성",60344354,60344354,,덕인산업,2021-06-14
K9A1 자주포 성능개량,M51893448,2748715,5310.0,"와셔,잠금식",,,KS W 1625,덕인산업,2021-06-14
K9A1 자주포 성능개량,M51897836,7320558,5310.0,"너트,평면형,육각형",MS51967,MS51967-8,,밀양공업사,
K9A1 자주포 성능개량,M00026415,375061569,5995.0,"리드선 조립체,전기용",60344347,60344347,,연합정밀(주),
K9A1 자주포 성능개량,M00027330,375059526,2590.0,"패드,완충용",60349006,60349006-2,,한화디펜스 주식회사,
K9A1 자주포 성능개량,M00006785,8659513,5310.0,"와셔,평면형",10910174,10910174-1,,삼성중공업(주),2021-06-14
K9A1 자주포 성능개량,M51322565,10787700,5330.0,"시일,비금속 채널식",60723532,60723532,,현대모비스(주),2021-06-14
K9A1 자주포 성능개량,M51322584,10787601,1015.0,손잡이,60723550,60723550,,현대모비스(주),2021-06-14
K9A1 자주포 성능개량,M51322546,10787701,5330.0,고무 띠,60723517,60723517,,현대모비스(주),2021-06-14
K9A1 자주포 성능개량,M51890265,10313165,9999.0,"백셀,전기 연결기용",MS3416,MS3416-8GN,,현대모비스(주),2021-06-14
K9A1 자주포 성능개량,M51322562,11805638,2590.0,"패드,완충용",60723530,60723530,,현대모비스(주),2021-06-14
K9A1 자주포 성능개량,M51322577,375015930,5905.0,"저항기,가변식,권선형,비정밀형",60723543,60723543,,현대모비스(주),2021-06-14
K9A1 자주포 성능개량,M51322583,11338889,5365.0,"부싱,기계 나사홈용",60723549,60723549,,현대모비스(주),2021-06-14
K9A1 자주포 성능개량,M00028618,1715889,5330.0,"리테이너,패킹용",MS28782,MS28782-11,MS28782-11,성곡기전,
K9A1 자주포 성능개량,M51274914,375118339,1025.0,"실린더조립체,평형기용",60343762,60343762,,(주)두산 (모트롤BG 창원공장),
K9A1 자주포 성능개량,M51274942,375063583,4820.0,밸브조립체,60343793,60343793,,(주)두산 (모트롤BG 창원공장),
K9A1 자주포 성능개량,M51895984,9512384,4730.0,"너트,관 이음용",MS51531,MS51531B10S,,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M51895984,9512384,4730.0,"너트,관 이음용",MS51531,MS51531B10S,,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M51274968,375059241,5340.0,"브래킷,설치용",60343824,60343824,,삼호정밀,
K9A1 자주포 성능개량,M51896297,4518982,5325.0,"삽입기,나사용",,,MS51831,(주)동흥사,
K9A1 자주포 성능개량,M51274972,375059607,5340.0,"브래킷,설치용",60343828,60343828,,(주)해성로보틱스,
K9A1 자주포 성능개량,M00029840,375059475,5340.0,"브래킷,설치용",60343829,60343829,,삼호정밀,
K9A1 자주포 성능개량,M00029836,375059093,5315.0,"핀,홈식,유두형",60343836,60343836,,두방산업주식회사,
K9A1 자주포 성능개량,M00030087,375059685,3040.0,"브래킷,아이형,비회전축용",60343837,60343837,,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M00027432,375064769,4730.0,"다기관 조립체,유압식",60343862,60343862,,건웅테크 주식회사,
K9A1 자주포 성능개량,M00026370,375064424,3040.0,"축압기,유압식",60343875,60343875,,(주)두산 (모트롤BG 창원공장),
K9A1 자주포 성능개량,M00030181,7338195,4820.0,"몸체,밸브용",10873224,10873224,,건웅테크 주식회사,
K9A1 자주포 성능개량,M00030189,375065287,5340.0,"덮개,축압기용",60343878,60343878,,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M00030184,8016653,3040.0,"캡,선형작동 실린더용",8735766,8735766,,신장공업주식회사,2021-06-14
K9A1 자주포 성능개량,M00030223,1716758,5330.0,"리테이너,패킹용",MS28782,MS28782-23,MS28782-23,(주)그레이트테크,
K9A1 자주포 성능개량,M00030186,4434817,1025.0,"피스톤,총포 가스실린더용",8735768,8735768,,성진정밀,2021-06-14
K9A1 자주포 성능개량,M51274449,375058814,5998.0,전자 구성품 조립체,60342835,60342835-2,,덕인산업,2021-06-14
K9A1 자주포 성능개량,M51274451,37A218208,5996.0,"증폭기,전자제어식",60342837,60342837,,세영테크주식회사,
K9A1 자주포 성능개량,M51274454,375129648,5910.0,축전기 조립체,60342841,60342841,,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M51274458,375129649,5945.0,계전기 조립체,60342846,60342846,,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M51854840,13132096,5999.0,"차폐 개스킷,전자식",,,MIL-G-83528/4,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M51854841,13211882,5999.0,"차폐 개스킷,전자식",,,MIL-G-83528/4,주식회사 티이씨씨,
K9A1 자주포 성능개량,M51877405,6191148,5310.0,"와셔,평면형",MS15795,MS15795-808,,서울차체공업(주),
K9A1 자주포 성능개량,M51887000,99980,5935.0,"덮개,전기 연결기용",,,MS27502,덕인산업,2021-06-14
K9A1 자주포 성능개량,M51731017,9296395,5310.0,"와셔,잠금식",,,,주식회사 네오티스,
K9A1 자주포 성능개량,M51894060,9349761,9999.0,"너트,평면형,육각형",,,,덕인산업,2021-06-14
K9A1 자주포 성능개량,M00007027,4835756,5975.0,"끈,고정용,전기제품용",8724501,8724501,,건웅테크 주식회사,
K9A1 자주포 성능개량,M00025949,375067409,5330.0,"시일,비금속 특수단면용",60339735,60339735,,덕인산업,2021-06-14
K9A1 자주포 성능개량,M00071057,375059210,5340.0,"손잡이,수동조작용",60339587,60339587,,삼호정밀,
K9A1 자주포 성능개량,M00071058,375060697,5315.0,"핀,직선형,유두형",60339738,60339738,,두방산업주식회사,
K9A1 자주포 성능개량,M51273136,375062574,5342.0,"문,입구용",60339732,60339732,,(주)대립,
K9A1 자주포 성능개량,M51545473,443342,5310.0,"너트,풀림방지식,육각형",8712289,8712289-5,,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M00177208,375062729,4720.0,"호스조립체 세트,금속 및 비금속제",20027304,20027304,,주식회사 경성엠티,
K9A1 자주포 성능개량,M51074693,375062552,5330.0,"케이블 조립체,특수목적용,전기용,갈래",20027311,20027311,,연합정밀(주),
K9A1 자주포 성능개량,M51074388,375054329,1025.0,"주퇴복좌기,155MM 곡사포용",20026601,20026601,,현대위아 주식회사,
K9A1 자주포 성능개량,M51074692,375118878,5340.0,"덮개,센서보호용",20027310,20027310,,덕인산업,2021-06-14
K9A1 자주포 성능개량,M51893631,9265888,5310.0,"와셔,잠금식",MS35340,MS35340-56,,덕인산업,2021-06-14
K9A1 자주포 성능개량,M51895893,3834002,4730.0,"어댑터,직선형,튜브 및 보스 연결용",,,MS51525,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M51894783,37A170629,4730.0,"클램프,호스용",MS35842,MS35842-16-2,,덕인산업,2021-06-14
K9A1 자주포 성능개량,M51074676,375062202,5340.0,토오크 키이,20027293,20027293,,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M51074679,375062205,5310.0,"너트,평면클린치형",20027296,20027296,,대창마린테크(주),2021-06-14
K9A1 자주포 성능개량,M00177209,375062894,4720.0,"호스조립체 세트,금속 및 비금속제",20027308,20027308,,주식회사 경성엠티,
K9A1 자주포 성능개량,M51637030,375256532,1005.0,"덮개 조립체,보호용",A20028122,A20028122,,에스지티,
K9A1 자주포 성능개량,M00177207,375062206,3120.0,"부싱,슬리브형",20027298,20027298,,평화정밀,2021-06-14
K9A1 자주포 성능개량,M51074720,375062211,5930.0,"스위치,근접식",20027326,20027326,,덕인산업,2021-06-14
K9A1 자주포 성능개량,M51074677,375062203,5305.0,고정나사,20027294,20027294,,대창마린테크(주),2021-06-14
K9A1 자주포 성능개량,M51074680,375062895,5306.0,"볼트,기계용",20027297,20027297,,대창마린테크(주),2021-06-14
K9A1 자주포 성능개량,M00177210,375178925,5930.0,"스위치,압력식",20027330,20027330,,주식회사 승일,2021-06-14
K9A1 자주포 성능개량,M51074683,375062208,2530.0,더스트 실드,20027300,20027300,,강서실업,
K9A1 자주포 성능개량,M51074717,375062553,5995.0,"케이블 조립체,특수목적용,전기용,갈래",20027323,20027323,,연합정밀(주),
K9A1 자주포 성능개량,M51883891,37A188883,4820.0,"밸브,플러그형",MS24593,MS24593-5,,(주)경도,2021-06-14
K9A1 자주포 성능개량,M51322563,375017369,5330.0,"시일,비금속 특수단면용",60723531,60723531,,현대모비스(주),2021-06-14
K9A1 자주포 성능개량,M51322595,375015833,5930.0,"부트,먼지 및 습기 방지용",60723559,60723559,,세영테크주식회사,
K9A1 자주포 성능개량,M00178075,375018261,6220.0,"리테이너,렌즈용",60723516,60723516,,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M51900335,7020161,5355.0,손잡이,,,MS91528,현대모비스(주),2021-06-14
K9A1 자주포 성능개량,M51322589,375015916,5325.0,"그로밋,비금속제",60723554,60723554,,현대모비스(주),2021-06-14
K9A1 자주포 성능개량,M51626810,14473779,9999.0,백열등,,,,THE BOEING COMPANY,
K9A1 자주포 성능개량,M51322558,10814192,9999.0,아이릿과 그로밋 결합체,60723526,60723526,,현대모비스(주),2021-06-14
K9A1 자주포 성능개량,M51322588,375015919,5340.0,"클립,용수철 장력식",60723553,60723553,,현대모비스(주),2021-06-14
K9A1 자주포 성능개량,M00177625,375015832,5930.0,"부트,먼지 및 습기 방지용",60723556,60723556,,한화에어로스페이스 주식회사,
K9A1 자주포 성능개량,M00049707,10787600,1015.0,여과기 조립체,60723545,60723545,,현대로템 주식회사,
K9A1 자주포 성능개량,M51322570,10787675,5305.0,"볼트,외부 절감된 몸체형",60723537,60723537,,현대모비스(주),2021-06-14
K9A1 자주포 성능개량,M51322578,375016110,1015.0,"하우징,하부용",60723544,60723544,,한화디펜스 주식회사,
